id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,distancia_euclidiana,hora_decimal,edad_decimal
877,2/1/2020 0:00,4.22E+18,fraud_Dooley Inc,shopping_pos,145.31,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,5/30/1974,c26bc241701f2718c2ecff9112c54c8f,1371834942,39.570788,-85.37753,0,0.874263422,17.25,46.06356947
878,3/1/2020 0:00,3.00E+13,"fraud_Cole, Hills and Jewess",home,94.93,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/1979,2de9624e7e5bf478fb7a09965e48e53a,1371834992,33.636386,-90.990928,0,0.736050682,17.26666667,40.80142216
879,4/1/2020 0:00,3.52E+15,"fraud_Feil, Hilpert and Koss",food_dining,13.01,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,11/12/1996,960e7811b3c69221003efb9719078937,1371835012,39.104752,-84.102014,0,0.144471419,17.26666667,23.60771922
880,5/1/2020 0:00,6.51E+15,fraud_Rau-Robel,kids_pets,81.32,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,3d7d1a61f6865397bac304c51d41992b,1371835020,32.900246,-93.664611,0,0.571486445,17.28333333,35.1860921
881,6/1/2020 0:00,4.59E+15,fraud_Turner and Sons,shopping_pos,5.49,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,4/12/1976,6e25e1d41c6c1a473eadcbe733d94f4d,1371835048,43.837077,-69.24111,0,0.352955702,17.28333333,44.19362119
882,7/1/2020 0:00,4.64E+12,"fraud_McCullough, Hudson and Schuster",food_dining,13.35,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,d3b43f96f952a8e48f120a1412c84699,1371835050,40.574392,-95.551057,0,0.541987427,17.28333333,29.94310784
883,8/1/2020 0:00,3.60E+15,fraud_Towne LLC,misc_pos,5.67,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,3bc09f3b907d61e957bb8cdfb473e625,1371835052,34.893168,-90.010271,0,0.564729006,17.28333333,27.24906267
884,9/1/2020 0:00,4.09E+18,fraud_Weimann-Lockman,kids_pets,38.28,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,a9150d40bd54b4d4f7d26c85552b4d14,1371835102,34.089826,-78.010876,0,0.39315193,17.3,74.53996121
885,10/1/2020 0:00,4.37E+15,fraud_Kozey-Kuhlman,personal_care,75.85,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,12/10/1976,887e7e087afa056ceb87ebd5c7b1706d,1371835118,47.334147,-93.169561,0,0.868307388,17.3,43.5310632
886,11/1/2020 0:00,3.55E+15,"fraud_Baumbach, Feeney and Morar",shopping_net,3.04,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,b7548a0a1118da38a38fd2faf929cef8,1371835130,43.730214,-73.785409,0,0.865414645,17.3,43.70080995
887,12/1/2020 0:00,4.59E+15,fraud_Lynch-Wisozk,home,16.88,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,c6070e3d3c29ee91cee276d827d9a0e6,1371835160,32.603829,-80.344198,0,0.066587789,17.31666667,22.96432999
888,1/1/2020 0:00,4.03E+15,"fraud_McCullough, Hudson and Schuster",food_dining,64.15,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,3/20/1949,1fd1d9798e32f945c62c1c3e5079a628,1371835161,41.245202,-79.951909,0,0.757458476,17.31666667,71.25728002
889,2/1/2020 0:00,6.54E+15,fraud_Thompson-Gleason,health_fitness,2.53,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,a3b45b42a2f2d4bf3672b0602985832b,1371835232,40.483045,-80.850283,0,1.126694404,17.33333333,22.74804168
890,3/1/2020 0:00,6.01E+15,"fraud_Cronin, Kshlerin and Weber",health_fitness,18.78,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",10/4/1991,7fcf6a8a326f4d340957937007b6b0ed,1371835358,37.98592,-122.355705,0,0.33066629,17.36666667,28.71656019
891,4/1/2020 0:00,6.01E+15,fraud_Cormier LLC,shopping_net,14.04,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,2/8/1983,4b8a9903ad7cdf6ffb369d07efbc6e7c,1371835459,34.690732,-77.933393,0,0.430779096,17.4,37.36817248
892,5/1/2020 0:00,3.55E+15,"fraud_Reichert, Shanahan and Hayes",shopping_net,19.81,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,b9f7c65200fdd37eed690cb19d099408,1371835461,44.641602,-74.440182,0,0.412681111,17.4,43.70082136
893,6/1/2020 0:00,4.37E+18,fraud_McKenzie-Huels,food_dining,5.11,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",7/29/1972,194c4c225d6a431c3240165e876ade7f,1371835486,48.68034,-98.383426,0,0.711093253,17.4,47.89794661
894,7/1/2020 0:00,6.01E+15,fraud_Stoltenberg-Beatty,shopping_pos,6.85,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,9/2/1985,05480e3003eea8f64e0d223195f97196,1371835497,36.814917,-78.080281,0,0.505224409,17.4,34.8028063
895,8/1/2020 0:00,2.71E+15,fraud_Kassulke PLC,shopping_net,120.06,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,57123263a84f35756406e214cecdb930,1371835499,30.434813,-90.285129,0,0.862132754,17.4,43.32847365
896,9/1/2020 0:00,3.45E+14,"fraud_Baumbach, Feeney and Morar",shopping_net,72.23,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1/30/1986,a95d68cd73b69e6f3b5172d01c727c0f,1371835501,28.280106,-80.862915,0,1.02250551,17.41666667,34.39213058
897,10/1/2020 0:00,6.60E+15,fraud_Schiller Ltd,personal_care,66.74,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,98af3d2c0182260ed43bf57546d0ca08,1371835509,34.596575,-98.720313,0,0.92360657,17.41666667,55.82950224
898,11/1/2020 0:00,3.56E+15,fraud_Roob-Okuneva,health_fitness,59.89,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,12/27/1999,3ffd9670e7af1c8f444f1f4a07709dbe,1371835515,28.360835,-95.908821,0,0.824629694,17.41666667,20.48658643
899,12/1/2020 0:00,2.72E+15,fraud_Altenwerth-Kilback,home,26.76,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",8/22/1997,85f3e5d4b4f6bb91daf77075ffdf50aa,1371835548,44.481345,-69.777282,0,0.463797642,17.41666667,22.83292456
900,1/1/2020 0:00,3.80E+14,"fraud_Lang, Towne and Schuppe",kids_pets,33.63,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,2/28/1930,abe48360abef5219e26ce89b03376cf1,1371835560,37.758686,-85.753971,0,0.60865998,17.43333333,90.31273481
901,2/1/2020 0:00,6.76E+11,"fraud_Kutch, Steuber and Gerhold",food_dining,26.19,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,6/9/2000,01ce36bf41f859427cd95599ced96582,1371835599,41.608019,-80.21913,0,0.850926547,17.43333333,20.03484295
902,3/1/2020 0:00,4.29E+18,fraud_Volkman-Predovic,shopping_net,1.34,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,bdc54ee2b661d76774203955d0c35c26,1371835629,38.366057,-76.00121,0,0.503941425,17.45,47.03552932
903,4/1/2020 0:00,6.01E+15,fraud_Quitzon-Goyette,home,47.36,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,11/19/1960,98857b10c9ac099eefb004d75a3cbdb6,1371835630,34.286087,-89.047646,0,1.025585904,17.45,59.58857518
904,5/1/2020 0:00,3.60E+15,fraud_Metz-Boehm,shopping_pos,4.52,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993,bb6adf9adda9ec694e651eb0b5908374,1371835641,36.024454,-89.333895,0,0.830645173,17.45,27.24908168
905,6/1/2020 0:00,3.58E+15,fraud_Terry Ltd,home,61.85,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,dbb7689aa4123839e7ae7d946caf0a88,1371835666,35.611371,-98.274009,0,1.042968079,17.45,49.73505019
906,7/1/2020 0:00,3.71E+14,fraud_McKenzie-Huels,food_dining,30.72,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,9/14/2003,a70804f73b1ffa1c4d1c0337b4906458,1371835672,30.379742,-83.92095,0,0.906384062,17.45,16.77132672
907,8/1/2020 0:00,4.13E+18,fraud_Abernathy and Sons,food_dining,36.04,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",10/4/1949,93079573b9ea6535a5361ad2af1237d8,1371835696,30.669891,-94.919879,0,0.727407977,17.46666667,70.71520268
908,9/1/2020 0:00,6.30E+11,fraud_Daugherty LLC,kids_pets,37.87,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,3/14/1970,ee96699c2f8c184a9e45f258be4f8ac1,1371835697,38.486958,-79.32528,0,0.672639122,17.46666667,50.2744087
909,10/1/2020 0:00,4.45E+15,fraud_Harris Group,food_dining,98.42,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,9/11/1999,1863eb358b9555b44f9eb3ea57f6bbfb,1371835749,33.688442,-94.495624,0,1.126613409,17.48333333,20.77954407
910,11/1/2020 0:00,6.54E+15,fraud_Yost-Rogahn,personal_care,12.46,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,10/28/1967,3b38ace908863dc34403fb3ad8ceae59,1371835769,45.270746,-93.934617,0,0.591148384,17.48333333,52.65086508
911,12/1/2020 0:00,4.64E+15,"fraud_Durgan, Gislason and Spencer",home,39.11,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,10642b4c7c09446054e637a76a20b30e,1371835820,39.436623,-109.10299,0,0.6729645,17.5,33.16558293
912,1/1/2020 0:00,2.28E+15,fraud_Hoppe-Parisian,kids_pets,14.12,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,12/27/1997,7070845f7a598ba43e7123225079d43c,1371835826,34.590028,-84.824082,0,0.731034623,17.5,22.48522701
913,2/1/2020 0:00,4.50E+18,fraud_Terry Ltd,home,17.54,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,8/27/1926,78c949853a9789a83cfc03b7f428e7d7,1371835833,37.091879,-91.393966,0,0.906404494,17.5,93.81992927
914,3/1/2020 0:00,3.52E+15,fraud_Brown-Greenholt,entertainment,142.3,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,11/30/1975,cf6635582498237dbe0ffb360982e98f,1371835856,40.493256,-86.10619,0,0.665250892,17.5,44.56051791
915,4/1/2020 0:00,3.60E+15,"fraud_Yost, Schamberger and Windler",kids_pets,23.19,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,10/7/1993,db8ef5f24d48ad1d50f697bd7b64df39,1371835868,34.90623,-77.146404,0,0.661019887,17.51666667,26.70699483
916,5/1/2020 0:00,2.23E+15,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,4.21,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",10/22/1979,032bba24197d2ef61a55bd52092630b4,1371835904,28.616763,-82.037213,0,0.986327694,17.51666667,40.66729599
917,6/1/2020 0:00,3.06E+13,fraud_Crooks and Sons,personal_care,57.65,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,12/7/1945,ef1107e62548690c599c7128f4a1e260,1371835915,31.418759,-86.667714,0,1.005190211,17.51666667,74.53998593
918,7/1/2020 0:00,3.71E+14,fraud_Cruickshank-Mills,entertainment,99.56,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,3/6/1984,5f90ac674374b0770a06c3f1b6981083,1371835935,36.143399,-80.775919,0,0.357467333,17.53333333,36.29495019
919,8/1/2020 0:00,6.30E+11,fraud_Champlin-Casper,home,83.42,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,6/12/1972,cb752d273c1197d621df047b72e778ea,1371835942,46.075717,-85.672962,0,1.000858991,17.53333333,48.02664081
920,9/1/2020 0:00,2.24E+15,"fraud_Yost, Schamberger and Windler",kids_pets,85.83,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,6/22/1963,b80e8cf3211cbe8a8226a8a23d5ee56b,1371835961,40.166321,-83.461172,0,0.664612242,17.53333333,57.00131569
921,10/1/2020 0:00,5.62E+11,fraud_Goldner-Lemke,entertainment,13.43,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,3/14/1986,3e6fbf6f56fae9afa599d4da46ddb466,1371835964,38.07854,-76.979749,0,0.832446077,17.53333333,34.27441631
922,11/1/2020 0:00,1.80E+14,fraud_Bashirian Group,shopping_net,2.84,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,29574c817ee6a057fe2579fdf8acd41c,1371835964,30.007986,-88.037757,0,0.708577927,17.53333333,48.46195908
923,12/1/2020 0:00,1.80E+14,"fraud_McDermott, Osinski and Morar",home,60.11,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,10/5/1993,8d81300943313f429decd3fdd25fbd9d,1371835991,40.715415,-91.691911,0,0.863432974,17.55,26.71247433
924,1/1/2020 0:00,1.80E+14,"fraud_Reichel, Bradtke and Blanda",travel,583.49,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/1986,9f31b3a57b36ba277d5d195c2ecf1974,1371835999,47.31019,-90.596988,0,0.829608393,17.55,34.18680698
925,2/1/2020 0:00,3.82E+13,fraud_Kuhn LLC,shopping_pos,123.62,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,4/15/1988,f936bd1088d2889fbec36718836eabeb,1371835999,42.966145,-71.532122,0,0.801638029,17.55,32.18543806
926,3/1/2020 0:00,4.71E+18,"fraud_Durgan, Gislason and Spencer",home,19.29,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964,e1907b8d37f04134c9c7106606ebb705,1371836056,48.040511,-108.943555,0,0.963031067,17.56666667,56.46470074
927,4/1/2020 0:00,3.03E+13,fraud_Friesen Inc,shopping_pos,176.82,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,0ea0142d1dec9588c984e93b203f2c4e,1371836117,36.137694,-91.224202,0,0.60666027,17.58333333,20.02390866
928,5/1/2020 0:00,6.52E+15,fraud_Johnston-Casper,travel,6.48,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,10/15/1990,c21d989ff3f5c71a647cf593d8386340,1371836123,36.035251,-81.454645,0,0.685845627,17.58333333,29.68578409
929,6/1/2020 0:00,6.60E+15,fraud_Erdman-Ebert,personal_care,76.26,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,f88c9d6164fd4b814e845086a18a41d7,1371836139,32.895275,-98.829081,0,0.798456488,17.58333333,55.82952126
930,7/1/2020 0:00,3.56E+15,fraud_Little Ltd,kids_pets,13.82,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1/26/1931,f0b91df807a41d114954c042aba1bd9a,1371836164,31.630075,-94.927372,0,1.228825336,17.6,89.40378736
931,8/1/2020 0:00,3.02E+13,fraud_Daugherty LLC,kids_pets,36.6,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,c3908ddd0b4a79b276fbe35c692f25e3,1371836169,35.901974,-78.592583,0,0.21749936,17.6,32.75765457
932,9/1/2020 0:00,4.45E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,21.02,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,9/11/1999,e6cc225cb09c98e1d48b89cdebc29c73,1371836176,34.385622,-93.154235,0,0.525300246,17.6,20.77955738
933,10/1/2020 0:00,3.57E+15,fraud_Skiles LLC,home,68.85,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,3/13/1974,8025b442cf178c1736ba689f714f2840,1371836182,42.538754,-93.295641,0,0.751724871,17.6,46.27716176
934,11/1/2020 0:00,3.54E+15,fraud_Klein Group,entertainment,201.27,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",10/19/1977,e0261d065fdf64153a54911653e67bc5,1371836213,36.9335,-83.083141,0,0.988940841,17.6,42.67415013
935,12/1/2020 0:00,6.01E+15,fraud_Dare-Gibson,health_fitness,67.9,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,7/12/1980,08e58e224d64b6c1db032e02a9d51d8a,1371836226,34.41047,-87.592443,0,1.241435411,17.61666667,39.94451479
936,1/1/2020 0:00,4.90E+18,fraud_Haag-Blanda,food_dining,28.49,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,10/7/1975,97aea37b357be84cd582426936ac5022,1371836227,28.693179,-83.649795,0,1.034290472,17.61666667,44.70837516
937,2/1/2020 0:00,3.51E+15,fraud_Morissette-Schaefer,personal_care,12.53,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,6/26/1955,ab9a5e927c2e834325884b81db0389a6,1371836235,44.016773,-98.020331,0,0.297976717,17.61666667,64.99037379
938,3/1/2020 0:00,3.50E+15,fraud_Leannon-Ward,food_dining,45.53,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",7/23/1992,56be81d6e1ada9a386f950c975da137f,1371836253,41.354179,-83.640405,0,0.746288327,17.61666667,27.91439843
939,4/1/2020 0:00,4.38E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,2.21,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982,7da55d2907e1605043d82d42b637d029,1371836272,36.536251,-83.838974,0,0.468408044,17.61666667,38.17586318
940,5/1/2020 0:00,3.71E+14,fraud_Abbott-Rogahn,entertainment,4.79,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,9/14/2003,e86481e250a84ed286679f6346ce4880,1371836283,31.241331,-84.380598,0,0.725714334,17.63333333,16.77134763
941,6/1/2020 0:00,3.82E+13,fraud_Ebert-Daugherty,travel,474.02,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,4/15/1988,ecd4f9577725ddd064835b7398145669,1371836292,44.091739,-72.753032,0,1.003740879,17.63333333,32.18544756
942,7/1/2020 0:00,2.13E+14,fraud_Lind-Buckridge,entertainment,17.96,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,11/30/1978,ced1c20ba10621c5565bf8fd68535b2f,1371836296,28.722845,-83.228076,0,1.207095656,17.63333333,41.55984866
943,8/1/2020 0:00,6.39E+11,fraud_Gottlieb-Hansen,personal_care,73.81,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,8/1/1982,96f74a76084ff7aa16ed97b94cad6860,1371836298,37.345992,-88.638954,0,0.479253688,17.63333333,37.8911286
944,9/1/2020 0:00,5.71E+11,fraud_Terry Ltd,home,69.3,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,2/26/1976,92ee726806eff4b551ef175251f96c1d,1371836315,43.764255,-108.006791,0,1.169690587,17.63333333,44.31960225
945,10/1/2020 0:00,6.01E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,9.2,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/1988,db64f0c38997cebe5f0d05777add59bc,1371836329,41.97554,-81.979879,0,0.770230457,17.63333333,31.76655639
946,11/1/2020 0:00,3.60E+15,fraud_Gottlieb Group,kids_pets,12.31,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957,5e66f267e346e780eb7ef4bc988a6f75,1371836370,35.635062,-89.374072,0,1.003467395,17.65,63.18065822
947,12/1/2020 0:00,3.50E+15,"fraud_Daugherty, Pouros and Beahan",shopping_pos,241.23,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,11/30/1999,1b19af32175d668f7c1e8d6a4663247c,1371836370,34.065238,-111.981198,0,0.285815718,17.65,20.56053502
948,1/1/2020 0:00,4.98E+15,"fraud_Kilback, Nitzsche and Leffler",travel,9.71,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,2/10/1935,739cb0caa5de606f337ba06079f64893,1371836384,42.279819,-99.578036,0,0.882036195,17.65,85.3627253
949,2/1/2020 0:00,4.59E+12,fraud_Will Ltd,food_dining,221.81,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,144ff699fb5efc48d11f9d8037c0699f,1371836389,40.755257,-95.016795,0,0.649648012,17.65,67.41885124
950,3/1/2020 0:00,2.13E+14,fraud_Schmidt-Larkin,home,6.8,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,7/24/1969,c6bcc83536f6d419d00088e3fbfeb8a2,1371836394,42.029293,-92.637066,0,0.969138693,17.65,50.91234885
951,4/1/2020 0:00,4.29E+18,"fraud_Haley, Jewess and Bechtelar",shopping_pos,3204.98,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,cdb7839b9b57c1bd8f856c3166b0e9db,1371836454,37.480372,-77.34958,0,1.161480325,17.66666667,47.03555403
952,5/1/2020 0:00,3.53E+15,"fraud_Langosh, Wintheiser and Hyatt",food_dining,9,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,7/6/1955,0152381d6388abe43bc3c0df33abf618,1371836460,44.801505,-84.226252,0,0.962418747,17.68333333,64.96300289
953,6/1/2020 0:00,3.55E+15,fraud_Maggio-Fahey,misc_pos,133.33,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",9/1/1984,73bc3be0739135491ba9df47b68cc984,1371836461,48.843511,-122.198279,0,0.524620629,17.68333333,35.80489201
954,7/1/2020 0:00,3.51E+15,fraud_Beier LLC,entertainment,72.42,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",7/26/2001,0f85d348a610812f20edd0f665f1ded9,1371836481,39.020909,-91.026669,0,0.669496502,17.68333333,18.90687695
955,8/1/2020 0:00,6.01E+15,fraud_Marvin-Lind,personal_care,61.37,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,10/14/1973,6951f80d522f86578a7630abd0a91883,1371836486,42.131552,-73.555348,0,0.196777829,17.68333333,46.68784889
956,9/1/2020 0:00,3.58E+15,fraud_Nader-Maggio,personal_care,55.66,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,12/30/2004,28ca7d06ea718e34ebbbf0a5a01b34dc,1371836515,38.87524,-96.322235,0,0.671347957,17.68333333,15.47634991
957,10/1/2020 0:00,5.85E+11,"fraud_Windler, Goodwin and Kovacek",home,2.41,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,8/13/1930,d3428eb1b0308e2c5339c7da286c0a89,1371836561,48.044435,-100.940667,0,0.600855501,17.7,89.858282
958,11/1/2020 0:00,4.76E+12,fraud_Wiza LLC,misc_pos,8.44,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,6/20/1985,b3bf2e74eb6149c719117210acb3c2ea,1371836563,33.577256,-97.436814,0,1.036323219,17.7,35.00544148
959,12/1/2020 0:00,3.58E+15,fraud_Langworth LLC,personal_care,131.54,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",9/13/1961,da93d4907be65ee952a8e5e4625d3f15,1371836578,37.466954,-85.35168,0,0.826508431,17.7,58.77272416
